PC1,PC2,Cluster
-4.30063247624967,2.114569901676141,2
1.702636262633702,0.2039962348118626,0
1.1444554966892575,1.0426509845226668,0
1.4509010637255797,-1.0782530693229466,1
-1.0891663216774703,2.953085918421171,2
2.1424160328852597,-1.3667961617042188,1
-0.6105650137522984,2.634522216799917,0
3.308457534982784,1.1791084138220138,0
0.6068653038343144,6.198141507789453,0
-1.5675736528019577,1.040660594775195,2
3.9807234512884766,0.007220090185145,0
1.3160365035112476,3.713639689375999,0
-2.2902107481493514,0.6495659419749527,2
-5.109165821992226,3.145608718350465,2
4.734336177452169,1.5448228212866904,0
0.8054277077728624,1.1429875934336626,0
0.5053018481947634,-3.298961983214685,1
3.657569302985163,2.546555400989132,0
4.612776317970759,2.2101877670562016,0
-2.198006913488002,-3.542921825231591,1
1.707937742210123,4.798469457786487,0
2.2943902773182803,-1.8231207022685092,1
3.737382727938764,2.715947286113105,0
1.019769278394022,0.8376118178097682,0
2.512973673174136,-0.5140484575250608,1
1.2989057986358843,1.659358278639394,0
2.226532057279252,4.009416703412506,0
4.668039964780116,1.5492869301981838,0
2.586606498343337,-0.4147723814486167,0
-3.1175714765739904,-0.1687930624445052,2
-0.1972388295629002,-1.4120345756885395,1
0.4428088054931445,2.516685020908106,0
-0.0364485321124278,4.74677876980454,0
1.826149182994923,-0.9378668779657524,1
-3.266436433556575,-0.5834611782671534,2
-3.351301522177881,0.7597500200391403,2
-2.3907500448111154,-2.4879458076307768,2
3.845043547793792,0.5151685393806429,0
3.455070171578156,0.8525968110944114,0
-4.225795396404206,1.477167785947895,2
4.019859107760128,0.9517858943067716,0
3.527538383838644,3.732933790029528,0
2.8682657969163934,3.8668472357041006,0
5.013381878878659,2.148876260998897,0
-2.202729011473474,3.169859413939544,2
2.8389789439033715,2.5725594372201432,0
-0.8877042926127663,1.2783764144019267,2
-3.779159848449863,0.5128443944156723,2
-0.4191153669685768,1.1217010081709475,0
1.3607989631819035,2.5879972913404123,0
4.120340527814007,3.4945377180830226,0
1.2111431438295734,-2.218432686931292,1
-2.66877399558417,-4.712634294714375,1
3.022724161008471,3.0901506581025333,0
3.236627794561932,0.0953625071364751,0
-0.0860232870963045,-3.3566536423681987,1
1.19377391056103,5.219266918838541,0
0.6990233422475381,-3.568743420291524,1
1.4806638718243406,1.3086594953748951,0
2.730210858643225,0.9177558114829822,0
1.0911846375825212,2.3884607741093458,0
-2.0597369773557697,0.154721190763328,2
2.8458528933390266,1.7813997554470342,0
2.5376259844479,-0.8459070864722716,1
1.3895415451264153,0.714546213216339,0
-0.8897975891761695,-4.999144974213086,1
4.5011735574120815,1.0976259859843778,0
-0.5868053825532239,3.769274580901065,0
-0.7597270948479545,1.350292475336907,2
-3.8965849367112826,0.6189276604846607,2
2.9882843891593422,1.000133794525124,0
0.416604428075206,0.3005949320346417,0
-4.085372076033156,1.511955990254609,2
3.0427276832809307,0.3350494311608212,0
-3.3467307632167587,1.0021032541566264,2
3.704122900921056,2.37673852934537,0
0.2819624460987063,-0.242469983760922,1
-3.312444598555961,3.3442097682293657,2
-0.0125993809365841,-4.653364958847708,1
-3.2731603427896703,3.405917143642499,2
1.116354027702687,2.2198569758702926,0
1.9605590476735484,0.5381774534191004,0
0.486444963315442,2.6015169526246105,0
-3.5900653011519794,0.4749702416030741,2
1.8962565592029668,-0.2376057513217438,0
-0.7660968383243694,-1.3041073321378889,1
1.2804825333915426,1.0522867450178182,0
1.3079009128432988,0.750723838228644,0
4.444605583259539,1.3649671846665048,0
1.2015808299300632,0.4778065748252895,0
-0.2050640851683672,0.0622001466263686,1
3.825167028923723,1.020913724615149,0
0.6256566580289338,0.418799603755708,0
2.274708559097763,0.8675759727680581,0
-3.05636928351418,2.612370451941497,2
1.2711058027508193,1.4179713916129202,0
